COD_TIPO,COD_BE,ORD_TIPO,NOMBRE50,NOMBRE105,OBSERVACIONES,CODIGOCIF,SIGLAVIA,NOMBREVIA,NUMEROVIA,RESTODOM,CODPOSTAL,POBLACION,PROVINCIA,CODPAIS,SERVTASA,TELEFONO,PENDBAJA,NUMFAX,DIRINTERNET,FCHBAJA,MOTBAJA,CODENTSUC,FECHACTUALIZA,FECHAALTA,CODAUT,CODPROV,NOMCOMERCIAL,INDICATIVONC,BIC,NOMENTMATRIZ,DIRENTMATRIZ,LOCENTMATRIZ,CPENTMATRIZ,TELENTMATRIZ,FAXENTMATRIZ,INTERNETENTMATRIZ,COD_AUTONOMIA,NOMBRE105_ENT_SUC,NOMBRE35,ANAGRAMA
CRNC,3182,903002,"CAJA RURAL LA FERTILIZADORA DE CASTELLON, C.C.V.","CAJA RURAL LA FERTILIZADORA DE CASTELLON, COOPERATIVA CREDITO VALENCIANA",,F12010344,RD,MIJARES,95,,12002,CASTELLON DE LA PLANA,CASTELLON,ES,,0,,0,,18/01/1988,POR FUSION POR ABSORCION POR,3114,06/03/2008,13/07/1982,,12,,N,,,,,,,,,15,"CAJA RURAL SAN ISIDRO DE CASTELLON, COOPERATIVA CREDITO VALENCIANA",CAJA RURAL LA FERTILIZADORA,FERTILIZADOR
CA,2028,42000,CAJA DE AHORROS DE CUENCA Y CIUDAD REAL,CAJA DE AHORROS DE CUENCA Y CIUDAD REAL,,G16000291,PQ,SAN JULIAN,20,,16002,CUENCA,,ES,,966212450,,0,,30/06/1992,POR FUSION Y CREACION DE NUEVA ENTIDAD,2105,26/10/2001,11/07/1944,,16,,N,,,,,,,,,8,CAJA DE AHORROS DE CASTILLA-LA MANCHA,C.AHORROS DE CUENCA Y CIUDAD REAL,CUENCA Y C.R
CA,2059,42000,CAIXA D'ESTALVIS DE SABADELL,CAIXA D'ESTALVIS DE SABADELL,,G08169799,CL,GRACIA,17,,8201,SABADELL,BARCELONA,ES,,937286700,,937270102,WWW.CAIXASABADELL.ES,07/07/2010,POR FUSION Y CREACION DE NUEVA ENTIDAD,2107,21/02/2011,06/01/1859,,8,CAIXA SABADELL,S,CECAESMM059,,,,,,,,9,"CAIXA D'ESTALVIS UNIO DE CAIXES DE MANLLEU, SABADELL I TERRASSA",CAIXA D'ESTALVIS DE SABADELL,CAIXA SABADELL
CA,2078,42000,CAJA DE AHORROS POPULAR DE VALLADOLID,CAJA DE AHORROS POPULAR DE VALLADOLID,,G47003074,CL,FUENTE DORADA,6-7,,47001,VALLADOLID,,ES,,983351200,,0,,10/07/1990,POR FUSION Y CREACION DE NUEVA ENTIDAD,2096,06/03/2008,09/01/1916,,47,,N,,,,,,,,,7,"CAJA ESPAÑA DE INVERSIONES, CAJA DE AHORROS Y MONTE DE PIEDAD",CAJA AHORROS POPULAR DE VALLADOLID,POVALLADOLID
CA,2104,42000,CAJA DE AHORROS DE SALAMANCA Y SORIA,CAJA DE AHORROS DE SALAMANCA Y SORIA,,G37244191,PZ,BANDOS,15-17,,37002,SALAMANCA,,ES,,923279300,,923211646,WWW.CAJADUERO.ES,05/10/2010,POR FUSION Y CREACION DE NUEVA ENTIDAD,2108,22/08/2011,11/05/1991,,37,CAJA DUERO,S,CSSOES2SXXX,,,,,,,,7,"CAJA ESPAÑA DE INVERSIONES, SALAMANCA Y SORIA, CAJA DE AHORROS Y MONTE DE PIEDAD",CAJA AHORROS DE SALAMANCA Y SORIA,CAJA DUERO
EFC,8612,74704,"COMERCIANTES REUNIDOS DEL SUR, S.A., E.F.C.","COMERCIANTES REUNIDOS DEL SUR, S.A., ESTABLECIMIENTO FINANCIERO DE CREDITO",,A14018014,PZ,TENDILLAS,1,PL. 1,14002,CORDOBA,,ES,,957479784,,957478189,,,,0000,27/01/2011,31/12/1996,,14,"CREUSA, EFC",S,,,,,,,,,1,,"COMERCIANTES REUNIDOS DEL SUR, S.A.","CREUSA, EFC"
EFC,8620,74704,"PASTOR SERVICIOS FINANCIEROS, E.F.C., S.A.","PASTOR SERVICIOS FINANCIEROS, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A28197036,CL,CANTON PEQUEÑO,1,,15003,A CORUÑA,,ES,,981779280,,981779290,WWW.PASTORSERFIN.COM,,,0000,18/09/2002,20/12/1996,,15,,N,,,,,,,,,11,,PASTOR SERVICIOS FINANCIEROS,PASTOR SERFIN
EFC,8640,74704,"FGA CAPITAL SPAIN, E.F.C., S.A.","FGA CAPITAL SPAIN, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A28655348,CR,M-300,"KM. 28,500",,28802,ALCALA DE HENARES,MADRID,ES,,918853446,,918852606,,,,0000,22/05/2009,31/12/1996,,28,,N,,,,,,,,,12,,"FGA CAPITAL SPAIN, E.F.C., S.A.",FGA CAPITAL SPA
EFC,8667,74704,"FINANCIADORA DEL COMERCIO, S.A. E.F.C.","FINANCIADORA DEL COMERCIO, S.A. ESTABLECIMIENTO FINANCIERO DE CREDITO",,A28110518,CL,MARQUES DE CUBAS,12,PL. 4,28014,MADRID,,ES,,914298976,,914298976,,21/07/1999,POR CAMBIO DE OBJETO SOCIAL,0000,21/07/1999,30/12/1996,,28,,N,,,,,,,,,12,,"FINANCIADORA DEL COMERCIO, S.A. EFC",FIDECO
EFC,8705,74704,"CIRCULO FINANCIERO ASTURIANO, E.F.C., S.A.","CIRCULO FINANCIERO ASTURIANO, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A33015538,CL,VENTURA RODRIGUEZ,6,,33004,OVIEDO,ASTURIAS,ES,,985241850,,985241850,,27/12/2001,POR CAMBIO DE OBJETO SOCIAL,0000,27/12/2001,18/10/1996,,33,,N,,,,,,,,,3,,CIRCULO FINANCIERO ASTURIANO,COFIASTUR
EFC,8714,74704,"GMAC ESPAÑA S.A. DE FINANCIACION, E.F.C.","GMAC ESPAÑA SOCIEDAD ANONIMA DE FINANCIACION, E.F.C.",,A28671600,AV,BRUSELAS (EDIF. GORBEA 4),20,PLG. ARROYO LA VEGA,28108,ALCOBENDAS,MADRID,ES,,915560606,,915551775,WWW.GLOBALBUYPOWER.COM/ES,13/04/2012,POR CAMBIO DE OBJETO SOCIAL,0000,13/04/2012,13/12/1996,,28,,N,,,,,,,,,12,,"GMAC ESPAÑA S.A.F., E.F.C.",OPEL CREDIT
EFC,8722,74704,"PROMOTORA DE FINANCIACION CATALANA, E.F.C., S.A.","PROMOTORA DE FINANCIACION CATALANA, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A08232654,CL,CONSEJO DE CIENTO,377,PRINCIPAL 1,8009,BARCELONA,,ES,,934876628,,934882692,,31/07/2000,POR CAMBIO DE OBJETO SOCIAL,0000,20/10/2000,26/11/1996,,8,,N,,,,,,,,,9,,PROMOTORA DE FINANCIACION CATALANA,CATALANA
EFC,8734,74704,"MULTIAHORRO E.F.C., S.A.","MULTIAHORRO E.F.C., S.A.",,A08234791,,TRAVESSERA DE GRACIA,11,PL. 5,8021,BARCELONA,,ES,,933163333,,933163165,,21/09/2009,POR FUSION POR ABSORCION CON DISOLUCION SIN LIQUIDACION POR,0142,21/09/2009,31/12/1996,,8,,N,,,,,,,,,9,"BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA, S.A.","MULTIAHORRO E.F.C., S.A.",MULTIAHORRO
EFC,8735,74704,"NACIONAL FINANCIERA, E.F.C., S.A.","NACIONAL FINANCIERA, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A50012624,PS,SAGASTA,20,ENTR. OF. DCHA.,50006,ZARAGOZA,,ES,,976228724,,976236689,,16/11/2000,POR CAMBIO DE OBJETO SOCIAL,0000,06/03/2008,16/09/1996,,50,,N,,,,,,,,,2,,"NACIONAL FINANCIERA, E.F.C., S.A.",NAFISA
EFC,8739,74704,"UNION FINANCIERA INDUSTRIAL, S.A., E.F.C.","UNION FINANCIERA INDUSTRIAL, SOCIEDAD ANONIMA, ESTABLECIMIENTO FINANCIERO DE CREDITO",,A28708626,CL,SERRANO,41,PL. 7,28001,MADRID,,ES,,914356642,,914315401,,09/04/1999,POR RENUNCIA,0000,06/03/2008,31/12/1996,,28,,N,,,,,,,,,12,,"UNION FINANCIERA INDUSTRIAL, S.A.",UFINSA
EFC,8749,74704,"UNEFI, UNION EUROPEA DE FINANCIACION INMOBILIARIA","UNEFI, UNION EUROPEA DE FINANCIACION INMOBILIARIA, ESTABLECIMIENTO FINANC. CTO., S.A.",,A28740652,CL,MARQUES DE LA ENSENADA,4,,28004,MADRID,,ES,,913103096,,913081633,,20/05/1999,POR CAMBIO DE OBJETO SOCIAL,0000,31/08/2000,31/12/1996,,28,,N,,,,,,,,,12,,"UNEFI, UNION EUROPEA FINAN. INMOB.",UNEFI
EFC,8753,74704,"PROFIN, SOCIEDAD ANONIMA, E.F.C.","PROFIN, SOCIEDAD ANONIMA, ESTABLECIMIENTO FINANCIERO DE CREDITO",,A08747115,CL,CORCEGA,248,,8008,BARCELONA,,ES,,932186262,,932380770,,16/06/2000,POR DISOLUCION,0000,31/08/2000,31/12/1996,,8,,N,,,,,,,,,9,,"PROFIN, S.A., E.F.C.",PROFIN
EFC,8768,74704,"NISSAN FINANCIACION, S.A., E.F.C.","NISSAN FINANCIACION, SOCIEDAD ANONIMA, ESTABLECIMIENTO FINANCIERO DE CREDITO",,A08855785,CL,GENERAL ALMIRANTE,"2,4,6",,8014,BARCELONA,,ES,,932907486,,932908301,,25/01/2001,FUSION POR ABSORCION POR,4726,25/01/2001,16/12/1996,,8,,N,,,,,,,,,9,"ACCORDIA ESPAÑA, S.A. ESTABLECIMIENTO FINANCIERO DE CREDITO","NISSAN FINANCIACION, S.A., E.F.C.",NISSAN FINANC.
EFC,8769,74704,"UNION FINANCIERA ASTURIANA, S.A., E.F.C.","UNION FINANCIERA ASTURIANA, S.A., ESTABLECIMIENTO FINANCIERO DE CREDITO",,A33053984,CL,ARQUITECTO REGUERA,3,ENTRESUELO A,33004,OVIEDO,ASTURIAS,ES,,985277427,,985233030,,,,0000,20/10/2000,28/08/1996,,33,,N,,,,,,,,,3,,"UNION FINANCIERA ASTURIANA, S.A.",ASTURIANA
EFC,8773,74704,"ARALAR E.F.C., S.A.","ARALAR ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A28277440,CL,SANTISIMA TRINIDAD,2,PL. 1 - C,28010,MADRID,,ES,,914460549,,914476069,,22/10/1997,POR DISOLUCION CON ESCISION SIENDO BENEFICIARIA,8807,06/03/2008,14/11/1996,,28,,N,,,,,,,,,12,"ARALAR ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.","ARALAR E.F.C., S.A.",ARALAR
EFC,8776,74704,"FINCONSUM, E.F.C., S.A.","FINCONSUM, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A08980153,,GRAN VIA CARLOS III,87,,8028,BARCELONA,,ES,,934048610,,933301853,WWW.CREDISTAR.COM,,,0000,22/10/2001,31/12/1996,,8,,N,,,,,,,,,9,,"FINCONSUM, E.F.C., S.A.",FINCONSUM
EFC,8778,74704,"XEROX DE FINANCIACION, S.A., E.F.C.","XEROX DE FINANCIACION, S.A., ESTABLECIMIENTO FINANCIERO DE CREDITO",,A78264553,CL,RIBERA DEL LOIRA,16-18,,28042,MADRID,,ES,,915203291,,915203259,,19/12/2003,POR DISOLUCION,0000,06/03/2008,16/12/1996,,28,,N,,,,,,,,,12,,"XEROX DE FINANCIACION, S.A., E.F.C.",XEROX
EFC,8780,74704,"BMW FINANCIAL SERVICES IBERICA, E.F.C., S.A.","BMW FINANCIAL SERVICES IBERICA, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A28332740,AV,DE BURGOS,118,,28050,MADRID,,ES,,913350700,,913350706,,24/02/2010,POR FUSION POR ABSORCION POR BMW BANK GMBH Y AFECTACION PARIMONIAL A,1533,24/02/2010,24/07/1996,,28,,N,,,,,,,,,12,"BMW BANK GMBH, SUCURSAL EN ESPAÑA",BMW FINANCIAL SERVICES IBERICA,BMW FINANCI
EFC,8781,74704,"MERCEDES-BENZ CREDIT E.F.C., S.A.","MERCEDES-BENZ CREDIT ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A78434370,PS,DOCE ESTRELLAS (ED. GEMINIS),4,"MZ.10,P.E.C.NACIONES",28042,MADRID,,ES,,917212900,,917212902,,24/06/1997,POR FUSION POR ABSORCION POR,4799,18/10/2000,22/11/1996,,28,,N,,,,,,,,,12,"MERCEDES-BENZ CREDIT ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.","MERCEDES-BENZ CREDIT E.F.C., S.A.",MERCEDES-BENZ
EFC,8788,74704,"FINANCIACAIXA 2, E.F.C., S.A.","FINANCIACAIXA 2, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A58513318,AV,DIAGONAL,621-629,PL. 12,8028,BARCELONA,,ES,,934197409,,934199093,,,,0000,06/03/2008,31/12/1996,,8,,N,,,,,,,,,9,,"FINANCIACAIXA 2, E.F.C., S.A.",FINANCIACAIXA 2
EFC,8789,74704,"BANASTURIAS LEASING E.F.C., S.A.","BANASTURIAS LEASING E.F.C., S.A.",,A58791070,PZ,DE CATALUNYA,1,PL. 4,8201,SABADELL,BARCELONA,ES,,937270909,,937262689,,01/08/2003,POR FUSION POR ABSORCION POR,0118,06/03/2008,31/12/1996,,8,,N,,,,,,,,,9,"BANCO DE ASTURIAS, S.A.","BANASTURIAS LEASING E.F.C., S.A.",BANASTURIAS
EFC,8797,74704,"SERVICIOS FINANCIEROS CONTINENTE, E.F.C., S.A.","SERVICIOS FINANCIEROS CONTINENTE, E.F.C., S.A.",,A79810339,CR,NACIONAL I MADRID - BURGOS,"KM. 14,5",,28110,ALCOBENDAS,MADRID,ES,,916239765,,916239766,,09/07/2002,POR DISOLUCION CON CESION GLOBAL DE ACTIV. Y PASIVOS A ACCIONISTA UNIC,0000,09/07/2002,21/10/1996,,28,,N,,,,,,,,,12,,SERVICIOS FINANCIEROS CONTINENTE,FINACONSA
EFC,8801,74704,"GESTION DE TARJETAS, E.F.C., S.A.","GESTION DE TARJETAS, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A80229776,AV,EUROPA,26,EDIF.5 - COMP. ATICA,28224,POZUELO DE ALARCON,MADRID,ES,,913423999,,913423990,,08/05/2000,POR FUSION POR ABSORCION POR,8236,06/03/2008,21/10/1996,,28,,N,,,,,,,,,12,"HISPAMER HIPOTECARIO, SOCIEDAD DE CREDITO HIPOTECARIO, S.A.","GESTION DE TARJETAS, E.F.C., S.A.",GESTION TARJETA
EFC,8802,74704,"AVCO SERVICIOS FINANCIEROS, E.F.C., S.A.","AVCO SERVICIOS FINANCIEROS, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A80262140,CL,ACANTO,22,PL. 1,28045,MADRID,,ES,,915270040,,915303585,,19/10/1998,CESION GLOBAL DEL ACTIVO Y PASIVO A,1462,06/03/2008,22/11/1996,,28,,N,,,,,,,,,12,"AVCO TRUST PLC., SUCURSAL EN ESPAÑA","AVCO SERVICIOS FINANCIEROS, E.F.C.",AVCO
EFC,8804,74704,"COFIBER FINANCIERA, E.F.C., S.A.","COFIBER FINANCIERA, ESTABLECIMIENTO FINANCIERO DE CREDITO, SOCIEDAD ANONIMA",,A79352274,CL,ANTONIO MAURA,4,,28014,MADRID,,ES,,915320600,,915326516,,,,0000,18/01/2007,17/12/1996,,28,,N,,,,,,,,,12,,"COFIBER FINANCIERA, E.F.C., S.A.",COFIBER
EFC,8805,74704,"FINANCIERA EL CORTE INGLES E.F.C., S.A.","FINANCIERA EL CORTE INGLES E.F.C., S.A.",,A81322448,CL,HERMOSILLA,112,,28009,MADRID,,ES,,914018500,,914013385,WWW.ELCORTEINGLES.ES,,,0000,17/12/2002,09/12/1996,,28,,N,,,,,,,,,12,,FINANCIERA EL CORTE INGLES E.F.C.,EL CORTE INGLES
EFC,8806,74704,"VFS FINANCIAL SERVICES SPAIN E.F.C., S.A.","VFS FINANCIAL SERVICES SPAIN, E.F.C., S.A.",,A81501157,CL,PROCION,1-3,URB. LA FLORIDA,28023,MADRID,,ES,,913727800,,913728203,,,,0000,05/10/2001,01/08/1996,,28,,N,,,,,,,,,12,,"VFS FINANCIAL SERV. E.F.C., S.A.",VFS FINANCIAL
EFC,8807,74704,"ARAFIN ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.","ARAFIN ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A81833527,CL,SANTISIMA TRINIDAD,2,,28010,MADRID,,ES,,914460549,,914476069,,10/05/2010,POR CAMBIO DE OBJETO SOCIAL,0000,10/05/2010,22/10/1997,,28,,N,,,,,,,,,12,,"ARAFIN E.F.C., S.A.","ARAFIN EFC, SA"
EFC,8808,74704,"ABACA CREDITO Y FINANCIACION, E.F.C., S.A.","ABACA CREDITO Y FINANCIACION, E.F.C., S.A.",,A81831067,CL,MARIA DE MOLINA,34,,28006,MADRID,,ES,,914365015,,914111075,,12/07/2000,POR TRANSFORMACION EN,0229,06/03/2008,03/11/1997,,28,,N,,,,,,,,,12,"BANCOPOPULAR-E, S.A.","ABACA CREDITO Y FINANCIACION,EFC,SA",ABACA E.F.C.
EFC,8809,74704,"ARGENTARIA SERVICIOS FINANCIEROS E.F.C., S.A.","ARGENTARIA SERVICIOS FINANCIEROS E.F.C., S.A.",,A82153271,CL,GOYA,14,,28001,MADRID,,ES,,915375000,,915377652,,17/10/2000,POR FUSION POR ABSORCION POR,0009,06/03/2008,01/12/1998,,28,,N,,,,,,,,,12,"FINANZIA, BANCO DE CREDITO, S.A.",ARGENTARIA SERVICIOS FINANC. EFC.,ARGENTARIA EFC
EFC,8810,74704,"AMERICAN EXPRESS E.F.C., S.A.","AMERICAN EXPRESS ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A82628041,CL,JUAN IGNACIO LUCA DE TENA,17,,28027,MADRID,,ES,,915720303,,915701997,,18/02/2010,POR RENUNCIA,0000,18/02/2010,05/06/2000,,28,,N,,,,,,,,,12,,"AMERICAN EXPRESS E.F.C., S.A.",AMERICAN EXPRES
EFC,8811,74704,"GRUPO DE SERVICIOS HIPOTECARIOS ON-LINE, EFC, SA","GRUPO DE SERVICIOS HIPOTECARIOS ON-LINE, E.F.C., S.A.",,A20728986,CL,PORTUETXE,10,,20009,SAN SEBASTIAN,GIPUZKOA,ES,N,943411071,,943411259,,,,0000,02/01/2012,05/04/2001,,20,GSH ON-LINE,S,,,,,,,,,16,,"GRUPO SERV. HIP. ON-LINE, EFC, SA",GSH ON-LINE
EFC,8812,74704,"SÜDLEASING ESPAÑA E.F.C., S.A.","SÜDLEASING ESPAÑA E.F.C., S.A.",,A62511464,AV,DIAGONAL,435,PL. 4- PTA. 2,8036,BARCELONA,,ES,,932413092,,932021202,,17/02/2012,POR RENUNCIA PARA OPERAR COMO ENTIDAD DE CREDITO,0000,17/02/2012,20/04/2001,,8,,N,,,,,,,,,9,,"SÜDLEASING ESPAÑA E.F.C., S.A.",SÜDLEASING
EFC,8813,74704,"SCANIA FINANCE HISPANIA E.F.C., S.A.","SCANIA FINANCE HISPANIA ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A82853987,AV,DE CASTILLA,29,,28830,SAN FERNANDO DE HENARES,MADRID,ES,,916781865,,916781863,,,,0000,21/10/2009,19/09/2001,,28,,N,,,,,,,,,12,,"SCANIA FINANCE HISPANIA EFC, SA",SCANIA
EFC,8814,74704,"ACCORDFIN ESPAÑA, E.F.C., S.A.","ACCORDFIN ESPAÑA, ESTABLECIMIENTO FINANCIERO DE CREDITO, S.A.",,A83113324,CL,VIA DE LOS POBLADOS,1,"PL. 2, EDIFICIO A/B",28033,MADRID,MADRID,ES,,914845823,,915665555,,,,0000,03/11/2011,24/10/2001,,28,,N,,,,,,,,,12,,"ACCORDFIN ESPAÑA, E.F.C., S.A.",ACCORDFIN
EFC,8815,74704,"FINANDIA E.F.C., S.A.","FINANDIA E.F.C., S.A.",,A83105494,CL,JACINTO BENAVENTE,2-A,EDIFICIO TRIPARK,28232,LAS ROZAS,MADRID,ES,,913985400,,902575422,,,,0000,19/10/2010,05/12/2001,,28,,N,,,,,,,,,12,,"FINANDIA E.F.C., S.A.",FINANDIA EFC
EFC,8816,74704,"SDAD. CONJUNTA EMISION GESTION MEDIOS PAGO, EFC,SA","SOCIEDAD CONJUNTA PARA LA EMISION Y GESTION DE MEDIOS DE PAGO, E.F.C., S.A.",,A83289819,CL,JOSE ORTEGA Y GASSET,22,,28006,MADRID,,ES,,917816600,,915771769,WWW.IBERIACARDS.COM,,,0000,06/03/2008,24/04/2002,,28,IBERIA CARDS,S,,,,,,,,,12,,"SDAD.CONJUNTA EMISION G.M.P.,EFC,SA",IBERIA CARDS
EFC,8817,74704,"CARTUJA FINANCIERA ANDALUZA, S.A., E.F.C.","CARTUJA FINANCIERA ANDALUZA, S.A., E.F.C.",,A91228924,CL,SANTO TOMAS,17,,41004,SEVILLA,,ES,,954919680,,954919685,,22/09/2009,POR CAMBIO DE OBJETO SOCIAL,0000,22/09/2009,22/11/2002,,41,,N,,,,,,,,,1,,"CARTUJA FINANCIERA ANDALUZA, S.A.",CARTUJA
EFC,8818,74704,"CITIFIN, S.A., E.F.C.","CITIFIN, S.A., E.F.C.",,A83448852,AV,DE EUROPA,19,PQ. EMP. LA MORALEJA,28108,ALCOBENDAS,MADRID,ES,,915270040,,0,,,,0000,26/08/2003,05/05/2003,,28,,N,,,,,,,,,12,,"CITIFIN, S.A., E.F.C.",CITIFIN EFC
EFC,8819,74704,"TARGASYS STOCK, E.F.C., S.A.","TARGASYS STOCK, E.F.C., S.A.",,A83697839,CR,"M-300, KM. 28,500",,,28802,ALCALA DE HENARES,MADRID,ES,,918853446,,918852606,,23/03/2004,POR RENUNCIA PARA OPERAR COMO ENTIDAD DE CREDITO,0000,22/05/2009,30/07/2003,,28,,N,,,,,,,,,12,,"TARGASYS STOCK, E.F.C., S.A.",TARGASYS STOCK
EFC,8820,74704,"ING REAL ESTATE FINANCE S.E., E.F.C.,S.A.","ING REAL ESTATE FINANCE S.E., E.F.C., S.A.",,A83694182,CL,GENOVA,27,,28004,MADRID,,ES,,917898450,,917898492,,,,0000,11/09/2007,15/09/2003,,28,,N,,,,,,,,,12,,"ING REAL ESTATE FINANCE S.E., EFC",ING REAL ESTATE
EFC,8821,74704,"BANSABADELL FINCOM, E.F.C., S.A.","BANSABADELL FINCOM, E.F.C., S.A.",,A63574719,CL,SENA (ED. LANDSCAPE),12,PIAE CAN SANT JOAN,8190,SANT CUGAT DEL VALLES,BARCELONA,ES,,935916300,,935916305,,,,0000,06/03/2008,29/07/2004,,8,,N,,,,,,,,,9,,"BANSABADELL FINCOM, E.F.C., S.A.",BANSA FINCOM
EFC,8822,74704,"FORTIS LEASE IBERIA, E.F.C., S.A.","FORTIS LEASE IBERIA, E.F.C., S.A.",,A84079888,PS,DE GRACIA,56,PL. 8,8007,BARCELONA,,ES,,934677328,,932159296,,28/07/2010,POR CAMBIO DE OBJETO SOCIAL,0000,28/07/2010,26/08/2004,,8,,N,,,,,,,,,9,,"FORTIS LEASE IBERIA, E.F.C., S.A.",FORTIS LEASE
EFC,8824,74704,"CAMGE FINANCIERA, E.F.C., S.A.","CAMGE FINANCIERA, E.F.C., S.A.",,A53965695,RB,MENDEZ NUÑEZ,15,PL. 3,3002,ALICANTE,,ES,,965987250,,965987279,,,,0000,29/08/2011,18/02/2005,,3,,N,,,,,,,,,15,,"CAMGE FINANCIERA, EFC, SA",CAMGE
EFC,8827,74704,"GMAC RESIDENTIAL FUNDING CORPORATION, EFC, SA","GMAC RESIDENTIAL FUNDING CORPORATION, E.F.C., S.A.",,A64261217,AV,DE LA VIA AUGUSTA,71-73,PL 6 LOCAL A,8174,SANT CUGAT DEL VALLES,BARCELONA,ES,,935829000,,935829100,,20/12/2010,POR CAMBIO DE OBJETO SOCIAL,0000,20/12/2010,23/11/2006,,8,,N,,,,,,,,,9,,GMAC RESIDENTIAL FUNDING CORPORATIO,GMAC
EFC,8830,74704,"BBKGE KREDIT E.F.C., S.A.","BBKGE KREDIT E.F.C., S.A.",,A95484994,PZ,"EUSKADI, 5, PL. 27, LOCAL 1",,TORRE IBERDROLA,48009,BILBAO,BIZKAIA,ES,,944050121,,944050116,,,,0000,08/03/2012,02/07/2007,,48,,N,,,,,,,,,16,,"BBKGE KREDIT EFC, SA",BBKGE
BP,0011,30001,"ALLFUNDS BANK, S.A.","ALLFUNDS BANK, S.A.",,A41001371,CL,ESTAFETA,6,LA MORALEJA,28109,ALCOBENDAS,MADRID,ES,,912746400,,912746464,WWW.ALLFUNDSBANK.COM,,,0000,21/01/2009,01/01/1927,,28,,N,ALLFESMMXXX,,,,,,,,12,,"ALLFUNDS BANK, S.A.",ALLFUNDS BANK
BP,0013,30001,"SOLBANK SBD, S.A.","SOLBANK SBD, S.A.",,A17013566,CL,PRINCIPE DE VERGARA,125,,28002,MADRID,,ES,,913217100,,914106510,,08/06/2001,POR FUSION POR ABSORCION POR,0081,26/10/2001,05/02/1948,,28,,N,SLBKESBBXXX,,,,,,,,12,"BANCO DE SABADELL, S.A.","SOLBANK SBD, S.A.",SOLBANK
BP,0015,30001,"BANCA CATALANA, S.A.","BANCA CATALANA, S.A.",,A08144651,AV,DIAGONAL,662-664,,8034,BARCELONA,,ES,,934044000,,934043536,,28/06/2000,POR FUSION POR ABSORCION POR,0182,26/10/2001,30/06/1904,,8,,N,CATAESBBXXX,,,,,,,,9,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.","BANCA CATALANA, S.A.",BANCA CATALANA
BP,0016,30001,"BANCO CENTRAL HISPANOAMERICANO, S.A.","BANCO CENTRAL HISPANOAMERICANO, S.A.",,A28000446,CL,ALCALA,49,,28014,MADRID,,ES,,915328810,,915323378,,07/05/1993,ASIGNACION NUEVO CODIGO B.E.,0049,26/10/2001,06/12/1919,,28,,N,CENTESMM,,,,,,,,12,"BANCO CENTRAL HISPANOAMERICANO, S.A.","BANCO CENTRAL HISPANOAMERICANO,S.A.",CENTRAL HISPANO
BP,0019,30001,"DEUTSCHE BANK, S.A.E.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA",,A08000614,PS,DE LA CASTELLANA,18,,28046,MADRID,,ES,,913355600,,913351168,WWW.DEUTSCHE-BANK.ES,,,0000,22/10/2010,11/05/1949,,28,DB-S.A.E.,S,DEUTESBBXXX,,,,,,,,12,,"DEUTSCHE BANK, S.A.E.",DB-S.A.E.
BP,0020,30001,"BANCO DE COMERCIO, S.A.","BANCO DE COMERCIO, S.A.",,A48001309,AV,GENERALISIMO,10,,28046,MADRID,,ES,,0,,0,,01/02/1989,POR FUSION POR ABSORCION POR,0050,06/03/2008,20/05/1891,,28,,N,,,,,,,,,12,"BANCO DEL COMERCIO, S.A.","BANCO DE COMERCIO, S.A.",DE COMERCIO
BP,0021,30001,"BANCO CONDAL, S.A.","BANCO CONDAL, S.A.",,A08022097,CL,JOSE ORTEGA Y GASSET,29,,28006,MADRID,,ES,,915783388,,915783002,,09/12/2008,POR FUSION POR ABSORCION POR,0003,13/02/2009,01/04/1930,,28,,N,BCNDESM1XXX,,,,,,,,12,"BANCO DE DEPOSITOS, S.A.","BANCO CONDAL, S.A.",BANCO CONDAL
